Sequence_ID	Predicted_Label
PH0685-C.g445	B
PH0685-C.g457	B
PH0685-C.g486	C
PH0685-C.g478	B
PH0685-C.g492	B
PH0685-C.g506	B
PH0685-C.g532	B
PH0685-C.g528	B
PH0685-C.g548	B
PH0685-C.g552	B
PH0685-C.g468	B
PH0685-C.g576	B
PH0685-C.g130	B
PH0685-C.g598	B
PH0685-C.g577	A
PH0685-C.g601	B
PH0685-C.g617	A
PH0685-C.g644	A
PH0685-C.g578	C
PH0685-C.g11	B
PH0686-C.g192	A
PH0686-C.g629	A
PH0686-C.g711	A
PH0686-C.g868	A
PH0686-C.g839	A
PH0686-C.g26	E
PH0686-C.g43	B
PH0686-C.g57	B
PH0686-C.g111	B
PH0686-C.g146	B
PH0686-C.g168	B
PH0686-C.g208	B
PH0686-C.g95	B
PH0686-C.g233	B
PH0686-C.g250	B
PH0686-C.g263	A
PH0686-C.g299	C
PH0686-C.g358	A
PH0686-C.g221	B
PH0686-C.g437	B
PH0686-C.g451	A
PH0686-C.g78	C
PH0686-C.g514	B
PH0686-C.g524	A
PH0686-C.g537	B
PH0686-C.g464	B
PH0686-C.g578	C
PH0686-C.g628	A
PH0686-C.g635	B
PH0686-C.g644	C
PH0686-C.g661	B
PH0686-C.g653	B
PH0686-C.g591	B
PH0686-C.g616	C
PH0686-C.g679	C
PH0686-C.g686	B
PH0686-C.g703	B
PH0686-C.g710	B
PH0686-C.g726	B
PH0686-C.g731	B
PH0686-C.g737	B
PH0686-C.g746	B
PH0686-C.g758	B
PH0686-C.g773	B
PH0686-C.g716	B
PH0686-C.g789	B
PH0686-C.g794	B
PH0686-C.g766	B
PH0686-C.g496	B
PH0686-C.g781	B
PH0686-C.g802	B
PH0686-C.g565	B
PH0686-C.g130	B
PH0686-C.g810	B
PH0686-C.g862	C
PH0686-C.g696	C
PH0686-C.g15	B
PH0686-C.g14	C
PH0686-C.g16	C
PH0686-C.g837	B
PH0686-C.g400	B
PH0686-C.g27	C
PT0131-C.g578	A
PT0131-C.g592	C
PT0131-C.g604	A
PT0131-C.g635	B
PT0131-C.g647	B
PT0131-C.g660	B
PT0131-C.g670	C
PT0131-C.g680	B
PT0131-C.g701	B
PT0131-C.g549	B
PT0131-C.g719	C
PT0131-C.g730	B
PT0131-C.g738	B
PT0131-C.g750	B
PT0131-C.g765	B
PT0131-C.g752	B
PT0131-C.g758	B
PT0131-C.g775	B
PT0131-C.g770	B
PT0131-C.g784	B
PT0131-C.g778	B
PT0131-C.g798	B
PT0131-C.g799	B
PT0131-C.g804	C
PT0131-C.g805	B
PT0131-C.g806	B
PT0131-C.g807	B
PT0131-C.g808	B
PT0131-C.g809	B
PT0131-C.g810	B
PT0131-C.g811	B
PT0131-C.g812	B
PT0131-C.g813	B
PT0131-C.g817	B
PT0131-C.g715	B
PT0131-C.g816	B
PT0131-C.g819	B
PT0131-C.g818	C
PT0131-C.g820	B
PT0131-C.g836	B
PT0131-C.g844	B
PT0131-C.g855	B
PT0131-C.g1	C
PT0131-C.g861	C
PT0131-C.g25	B
PT0131-C.g690	C
PT0131-C.g691	B
PT0131-C.g101	B
PT0131-C.g230	A
PT0132-C.g2818	B
PT0132-C.g433	A
PT0132-C.g563	A
PT0132-C.g686	B
PT0132-C.g797	A
PT0132-C.g906	A
PT0132-C.g1098	A
PT0132-C.g1186	A
PT0132-C.g1341	B
PT0132-C.g1408	A
PT0132-C.g1478	B
PT0132-C.g1570	A
PT0132-C.g1544	B
PT0132-C.g1680	A
PT0132-C.g1735	B
PT0132-C.g1605	B
PT0132-C.g299	A
PT0132-C.g1784	A
PT0132-C.g1827	B
PT0132-C.g1806	B
PT0132-C.g1589	A
PT0132-C.g1974	B
PT0132-C.g2013	B
PT0132-C.g2078	A
PT0132-C.g2099	B
PT0132-C.g2251	C
PT0132-C.g2217	B
PT0132-C.g2236	A
PT0132-C.g2293	B
PT0132-C.g1714	B
PT0132-C.g2273	C
PT0132-C.g2311	A
PT0132-C.g2347	B
PT0132-C.g2362	A
PT0132-C.g2382	B
PT0132-C.g2396	A
PT0132-C.g2413	A
PT0132-C.g2447	A
PT0132-C.g2061	B
PT0132-C.g2527	B
PT0132-C.g2545	A
PT0132-C.g2608	B
PT0132-C.g2658	B
PT0132-C.g2751	B
PT0132-C.g2697	C
PT0132-C.g2327	C
PT0132-C.g2724	B
PT0132-C.g2709	B
PT0132-C.g2484	A
PT0132-C.g2909	C
PT0132-C.g2199	B
PM0094-C.g1888	B
PM0094-C.g1924	B
PM0094-C.g1950	A
PM0094-C.g1964	B
PM0094-C.g1936	B
PM0094-C.g1989	B
PM0094-C.g2031	B
PM0094-C.g2046	B
PM0094-C.g2066	B
PM0094-C.g2079	B
PM0094-C.g606	A
PM0094-C.g1975	B
PM0094-C.g2056	C
PM0094-C.g2017	B
PM0094-C.g797	B
PM0094-C.g2089	C
PM0094-C.g2113	B
PM0094-C.g2124	B
PM0094-C.g2135	B
PM0094-C.g2100	B
PM0094-C.g183	B
PM0094-C.g1584	C
PM0094-C.g11	C
PM0094-C.g24	B
PM0094-C.g35	B
PM0094-C.g56	B
PM0094-C.g45	B
PM0094-C.g2147	C
PM0094-C.g68	A
PM0094-C.g107	B
PM0094-C.g82	B
PM0094-C.g96	B
PM0094-C.g119	B
PM0094-C.g132	B
PM0094-C.g144	B
PM0094-C.g195	B
PM0094-C.g171	B
PM0094-C.g268	A
PM0094-C.g207	B
PM0094-C.g314	B
PM0094-C.g325	B
PM0094-C.g230	B
PM0094-C.g219	B
PM0094-C.g243	B
PM0094-C.g303	B
PM0094-C.g258	B
PM0094-C.g358	A
PM0094-C.g347	B
PM0094-C.g335	B
PM0094-C.g370	B
PM0094-C.g382	B
PM0094-C.g409	B
PM0094-C.g424	B
PM0094-C.g475	B
PM0094-C.g501	B
PM0094-C.g488	B
PM0094-C.g435	A
PM0094-C.g512	B
PM0094-C.g524	C
PM0094-C.g538	B
PM0094-C.g551	B
PM0094-C.g584	B
PM0094-C.g560	B
PM0094-C.g572	B
PM0094-C.g605	B
PM0094-C.g594	B
PM0094-C.g618	B
PM0094-C.g638	B
PM0094-C.g646	B
PM0094-C.g666	B
PM0094-C.g688	B
PM0094-C.g657	C
PM0094-C.g698	B
PM0094-C.g709	B
PM0094-C.g721	B
PM0094-C.g676	A
PM0094-C.g741	B
PM0094-C.g729	B
PM0094-C.g753	B
PM0094-C.g763	B
PM0094-C.g817	B
PM0094-C.g787	B
PM0094-C.g446	B
PM0094-C.g826	A
PM0094-C.g856	B
PM0094-C.g1385	B
PM0094-C.g893	C
PM0094-C.g882	B
PM0094-C.g888	B
PM0094-C.g902	C
PM0094-C.g946	B
PM0094-C.g1260	C
PM0094-C.g910	B
PM0094-C.g917	B
PM0094-C.g938	B
PM0094-C.g931	C
PM0094-C.g960	B
PM0094-C.g953	C
PM0094-C.g925	B
PM0094-C.g973	C
PF0579-C.g5424	B
PF0579-C.g2367	B
PF0579-C.g5431	C
PF0579-C.g5448	B
PF0579-C.g6077	B
PF0579-C.g5447	B
PF0579-C.g2101	B
PF0579-C.g5083	B
PF0579-C.g289	C
PF0579-C.g5593	B
PF0579-C.g3042	B
PF0579-C.g5540	A
PF0579-C.g5563	B
PF0579-C.g2215	A
PF0579-C.g5799	C
PF0579-C.g5339	A
PF0579-Cx.g2554	A
PF0579-Cx.g3709	C
PF0579-Cx.g153	B
PF0579-Cx.g2970	A
PF0579-Cx.g773	B
PF0579-Cx.g1353	C
PF0579-Cx.g1219	B
PF0579-Cx.g317	C
PF0579-Cx.g471	A
PF0579-Cx.g1478	B
PF0579-Cx.g1943	A
PF0579-Cx.g2064	A
PF0579-Cx.g2837	B
PF0579-Cx.g3869	A
PF0579-Cx.g3353	A
PF0579-Cx.g1073	A
PF0579-Cx.g1481	A
PF0579-Cx.g3071	B
PF0579-Cx.g1732	A
PF0579-Cx.g2738	A
PF0579-Cx.g3157	B
PF0579-Cx.g3144	A
PF0579-Cx.g3235	A
PF0579-Cx.g3094	A
PF0579-Cx.g3200	C
PF0579-Cx.g3158	A
PF0579-Cx.g3307	C
PF0579-Cx.g3460	B
PF0579-Cx.g3503	C
PF0579-Cx.g3538	C
PF0579-Cx.g3588	B
PF0579-Cx.g3573	B
PF0579-Cx.g3609	B
PF0579-Cx.g712	A
PF0579-Cx.g2363	B
PF0579-Cx.g3708	C
PF0579-Cx.g2261	B
PF0579-Cx.g3266	B
PF0579-Cx.g3882	A
PF0579-Cx.g3868	B
PF0579-Cx.g3950	B
PF0579-Cx.g3920	B
PF0579-Cx.g3966	B
PF0579-Cx.g2994	A
PF0579-Cx.g4037	A
PF0579-Cx.g42	B
PF0579-Cx.g55	A
PF0579-Cx.g101	B
PF0579-Cx.g168	B
PF0579-Cx.g1479	A
PF0579-Cx.g2552	B
PF0579-Cx.g251	B
PF0579-Cx.g262	B
PF0579-Cx.g279	B
PF0579-Cx.g3776	B
PF0579-Cx.g2968	B
PF0579-Cx.g396	E
PF0579-Cx.g3179	A
PF0579-Cx.g442	B
PF0579-Cx.g408	A
PF0579-Cx.g498	A
PF0579-Cx.g610	A
PF0579-Cx.g551	A
PF0579-Cx.g655	A
PF0579-Cx.g3108	B
PF0579-Cx.g3444	B
PF0579-Cx.g788	A
PF0579-Cx.g988	E
PF0579-Cx.g740	B
PF0579-Cx.g865	B
PF0579-Cx.g893	B
PF0579-Cx.g880	B
PF0579-Cx.g940	A
PF0579-Cx.g1015	A
PF0579-Cx.g534	A
PF0579-Cx.g1001	A
PF0579-Cx.g1119	B
PF0579-Cx.g30	B
PF0579-Cx.g3410	C
PF0579-Cx.g2160	B
PF0579-Cx.g3981	C
PF0579-Cx.g1207	B
PF0579-Cx.g19	A
PF0579-Cx.g1264	B
PH0784-C.g442	B
PH0784-C.g457	B
PH0784-C.g467	B
PH0784-C.g518	B
PH0784-C.g491	B
PH0784-C.g505	B
PH0784-C.g546	B
PH0784-C.g308	B
PH0784-C.g561	B
PH0784-C.g575	B
PH0784-C.g584	B
PH0784-C.g599	B
PH0784-C.g630	B
PH0784-C.g678	B
PH0784-C.g692	B
PH0784-C.g713	B
PH0784-C.g704	B
PH0784-C.g479	B
PH0784-C.g725	C
PH0784-C.g737	B
PH0784-C.g801	A
PH0784-C.g810	B
PH0784-C.g887	A
PH0784-C.g910	C
PH0784-C.g534	B
PH0784-C.g641	B
PH0784-C.g979	C
PH0784-C.g1018	A
PH0784-C.g1129	C
PH0785-Cx.g136	A
PH0785-Cx.g279	A
PH0785-Cx.g413	E
PH0785-Cx.g495	A
PH0785-Cx.g557	B
PH0785-Cx.g14	A
PH0785-Cx.g32	B
PH0785-Cx.g693	B
PH0785-Cx.g60	A
PH0785-Cx.g98	A
PH0785-Cx.g198	A
PH0785-Cx.g121	A
PH0785-Cx.g673	B
PH0785-Cx.g87	B
PH0785-Cx.g186	B
PH0785-Cx.g267	C
PH0785-Cx.g278	C
PH0785-Cx.g290	B
PH0785-Cx.g352	A
PH0785-Cx.g365	C
PH0785-Cx.g379	C
PH0785-Cx.g402	B
PH0785-Cx.g240	B
PH0785-Cx.g421	B
PH0785-Cx.g453	B
PH0785-Cx.g459	C
PH0785-Cx.g483	B
PH0785-Cx.g487	B
PH0785-Cx.g494	B
PH0785-Cx.g503	B
PH0785-Cx.g443	B
PH0785-Cx.g412	B
PH0785-Cx.g524	B
PH0785-Cx.g509	B
PH0785-Cx.g535	C
PH0785-Cx.g530	B
PH0785-Cx.g547	B
PH0785-Cx.g542	A
PH0785-Cx.g552	A
PH0785-Cx.g468	B
PH0785-Cx.g569	A
PH0785-Cx.g589	C
PH0785-Cx.g602	C
PH0785-Cx.g226	B
PH0785-Cx.g677	B
PH0785-Cx.g689	B
PH0785-Cx.g659	C
PH0785-Cx.g225	B
PH0785-Cx.g8	B
PH0786-Cx.g482	B
PH0786-Cx.g616	A
PH0786-Cx.g173	A
PH0786-Cx.g846	A
PH0786-Cx.g736	A
PH0786-Cx.g934	A
PH0786-Cx.g1001	C
PH0786-Cx.g19	B
PH0786-Cx.g51	B
PH0786-Cx.g112	A
PH0786-Cx.g131	B
PH0786-Cx.g1020	C
PH0786-Cx.g155	B
PH0786-Cx.g247	C
PH0786-Cx.g248	B
PH0786-Cx.g235	B
PH0786-Cx.g208	C
PH0786-Cx.g263	B
PH0786-Cx.g142	A
PH0786-Cx.g221	A
PH0786-Cx.g866	B
PH0786-Cx.g192	B
QE0423-C.g665	C
QE0423-C.g684	C
QE0423-C.g702	B
QE0423-C.g732	B
QE0423-C.g716	B
QE0423-C.g774	C
QE0423-C.g804	C
QE0423-C.g344	C
QE0423-C.g648	B
QE0423-C.g214	B
QE0423-C.g927	B
QE0423-C.g942	B
QE0423-C.g953	C
QE0423-C.g759	B
QE0423-C.g963	B
QE0423-C.g987	B
QE0423-C.g855	B
QE0423-C.g900	B
QE0423-C.g1014	B
QE0423-C.g975	B
QE0423-C.g1027	B
QE0423-C.g425	A
QE0423-C.g1052	B
QE0423-C.g1064	B
QE0423-C.g1086	B
QE0423-C.g866	B
QE0423-C.g1112	B
QE0423-C.g1120	B
QE0423-C.g217	A
QE0423-C.g1204	B
QE0423-C.g1302	B
QE0423-C.g3	B
QE0423-C.g886	C
QE0423-C.g13	B
QE0423-C.g14	B
QE0423-C.g12	C
QE0423-C.g35	B
QE0423-C.g57	B
QE0423-C.g2	B
QE0424-C.g695	A
QE0424-C.g806	A
QE0424-C.g19	A
QE0424-C.g33	A
QE0424-C.g828	A
QE0424-C.g87	A
QE0424-C.g199	E
QE0424-C.g150	A
QE0424-C.g168	A
QE0424-C.g179	A
QE0424-C.g213	B
QE0424-C.g193	B
QE0424-C.g246	B
QE0424-C.g258	B
QE0424-C.g273	A
QE0424-C.g302	A
QE0424-C.g334	C
QE0424-C.g348	A
QE0424-C.g415	B
QE0424-C.g400	C
QE0424-C.g442	B
QE0424-C.g786	A
QE0424-C.g454	B
QE0424-C.g465	B
QE0424-C.g476	B
QE0424-C.g486	B
QE0424-C.g504	B
QE0424-C.g524	B
QE0424-C.g535	B
QE0424-C.g573	B
QE0424-C.g602	C
QE0424-C.g614	B
QE0424-C.g622	C
QE0424-C.g739	B
QE0424-C.g632	B
QE0424-C.g27	B
QE0424-C.g641	B
QE0424-C.g645	B
QE0424-C.g665	B
QE0424-C.g689	B
QE0424-C.g694	B
QE0424-C.g704	B
QE0424-C.g726	B
QE0424-C.g730	A
QE0424-C.g744	B
QE0424-C.g699	B
QE0424-C.g195	E
QE0424-C.g197	E
QE0424-C.g767	B
QE0424-C.g774	A
QE0424-C.g794	A
QE0424-C.g782	B
QE0424-C.g787	A
QE0424-C.g807	B
QE0424-C.g805	C
QE0424-C.g821	B
QE0424-C.g823	A
QE0424-C.g827	B
QE0424-C.g1	B
QE0424-C.g11	B
QE0424-C.g804	B
PA0208-C.g407	B
PA0208-C.g430	B
PA0208-C.g459	B
PA0208-C.g111	C
PA0208-C.g446	C
PA0208-C.g420	A
PA0208-C.g472	B
PA0208-C.g484	B
PA0208-C.g493	B
PA0208-C.g262	B
PA0208-C.g502	B
PA0208-C.g512	C
PA0208-C.g521	B
PA0208-C.g553	B
PA0208-C.g543	B
PA0208-C.g563	B
PA0208-C.g570	B
PA0208-C.g574	B
PA0208-C.g579	B
PA0208-C.g585	B
PA0208-C.g391	C
PA0208-C.g65	B
PA0208-C.g600	B
PA0208-C.g613	B
PA0208-C.g592	C
PA0208-C.g606	B
PA0208-C.g631	B
PA0208-C.g624	B
PA0208-C.g637	B
PA0208-C.g722	B
PA0208-C.g739	C
PA0208-C.g15	C
PA0208-C.g18	B
PA0208-C.g45	B
PA0209-C.g1912	A
PA0209-C.g582	C
PA0209-C.g227	A
PA0209-C.g321	A
PA0209-C.g435	A
PA0209-C.g391	A
PA0209-C.g461	A
PA0209-C.g805	B
PA0209-C.g494	A
PA0209-C.g1047	C
PA0209-C.g599	B
PA0209-C.g1352	E
PA0209-C.g655	A
PA0209-C.g672	C
PA0209-C.g695	A
PA0209-C.g719	B
PA0209-C.g735	C
PA0209-C.g802	B
PA0209-C.g1297	B
PA0209-C.g901	B
PA0209-C.g889	A
PA0209-C.g933	A
PA0209-C.g953	B
PA0209-C.g975	B
PA0209-C.g990	B
PA0209-C.g1062	B
PA0209-C.g1101	B
PA0209-C.g1118	C
PA0209-C.g1129	C
PA0209-C.g1153	B
PA0209-C.g1353	E
PA0209-C.g1239	B
PA0209-C.g1282	C
PA0209-C.g1258	B
PA0209-C.g1371	A
PA0209-C.g1333	B
PA0209-C.g1415	B
PA0209-C.g1431	B
PA0209-C.g1446	B
PA0209-C.g1401	B
PA0209-C.g1461	B
PA0209-C.g1478	B
PA0209-C.g1493	C
PA0209-C.g1507	B
PA0209-C.g1537	B
PA0209-C.g1524	B
PA0209-C.g1547	B
PA0209-C.g1207	B
PA0209-C.g1579	B
PA0209-C.g1563	B
PA0209-C.g1623	A
PA0209-C.g1653	B
PA0209-C.g877	C
PA0209-C.g804	B
PA0209-C.g1774	B
PA0209-C.g520	A
PA0209-C.g917	C
PA0209-C.g1817	B
PA0209-C.g1681	A
PA0209-C.g1862	B
PA0209-C.g1899	B
PA0209-C.g1885	C
PA0209-C.g581	B
PA0209-C.g1911	B
PA0209-C.g53	B
PA0209-C.g248	B
PF0066-C.g432	B
PF0066-C.g348	B
PF0066-C.g444	B
PF0066-C.g472	B
PF0066-C.g525	B
PF0066-C.g535	B
PF0066-C.g550	B
PF0066-C.g582	B
PF0066-C.g596	B
PF0066-C.g701	B
PF0066-C.g607	B
PF0066-C.g629	B
PF0066-C.g642	B
PF0066-C.g653	B
PF0066-C.g682	B
PF0066-C.g659	B
PF0066-C.g690	A
PF0066-C.g718	B
PF0066-C.g739	B
PF0066-C.g712	C
PF0066-C.g19	B
PF0066-C.g753	B
PF0066-C.g762	B
PF0066-C.g765	B
PF0066-C.g774	B
PF0066-C.g779	B
PF0066-C.g787	B
PF0066-C.g836	B
PF0066-C.g484	B
PF0066-C.g859	B
PF0066-C.g511	C
PF0066-C.g383	B
PF0066-C.g9	C
PF0066-C.g620	B
PF0066-C.g22	B
PF0069-C.g249	A
PF0069-C.g1532	A
PF0069-C.g1011	A
PF0069-C.g165	A
PF0069-C.g181	B
PF0069-C.g219	B
PF0069-C.g290	A
PF0069-C.g211	A
PF0069-C.g125	A
PF0069-C.g459	A
PF0069-C.g628	A
PF0069-C.g330	B
PF0069-C.g1511	B
PF0069-C.g503	C
PF0069-C.g737	C
PF0069-C.g750	B
PF0069-C.g800	B
PF0069-C.g779	B
PF0069-C.g813	C
PF0069-C.g824	B
PF0069-C.g840	B
PF0069-C.g1243	A
PF0069-C.g501	A
PF0069-C.g260	A
PF0069-C.g872	A
PF0069-C.g917	B
PF0069-C.g900	B
PF0069-C.g390	A
PF0069-C.g873	B
PF0069-C.g946	B
PF0069-C.g958	B
PF0069-C.g974	B
PF0069-C.g1009	A
PF0069-C.g1026	A
PF0069-C.g1035	B
PF0069-C.g302	C
PF0069-C.g1163	C
PF0069-C.g1092	B
PF0069-C.g1119	C
PF0069-C.g424	A
PF0069-C.g1199	B
PF0069-C.g1229	B
PF0069-C.g1270	B
PF0069-C.g1299	B
PF0069-C.g677	B
PF0069-C.g7	A
PF0069-C.g1411	B
PF0069-C.g1429	B
PF0069-C.g1442	A
PF0069-C.g1452	B
PF0069-C.g1465	B
PF0069-C.g1473	B
PF0069-C.g1484	B
PF0069-C.g1523	C
PF0069-C.g16	B
PF0069-C.g1531	B
PF0069-C.g38	C
PF0069-C.g43	B
PF0069-C.g49	B
PF0069-C.g54	C
PF0069-C.g94	B
PF0069-C.g64	B
PF0069-C.g1260	B
PF0069-C.g60	C
PF0069-C.g91	B
SenT136.09.g237	A
SenT136.09.g254	B
SenT136.09.g209	A
SenT136.09.g274	A
SenT136.09.g287	A
SenT136.09.g324	B
SenT136.09.g304	C
SenT136.09.g340	B
SenT136.09.g356	B
SenT136.09.g373	B
SenT136.09.g404	C
SenT136.09.g422	B
SenT136.09.g440	A
SenT136.09.g460	B
SenT136.09.g472	B
SenT136.09.g518	C
SenT136.09.g553	B
SenT136.09.g503	B
SenT136.09.g570	B
SenT136.09.g588	B
SenT136.09.g618	C
SenT136.09.g634	B
SenT136.09.g698	B
SenT136.09.g668	C
SenT136.09.g682	B
SenT136.09.g709	B
SenT136.09.g487	B
SenT136.09.g719	B
SenT136.09.g726	B
SenT136.09.g736	B
SenT136.09.g792	B
SenT136.09.g749	B
SenT136.09.g764	B
SenT136.09.g778	B
SenT136.09.g803	B
SenT136.09.g818	B
SenT136.09.g830	B
SenT136.09.g883	C
SenT136.09.g840	B
SenT136.09.g927	B
SenT136.09.g188	C
SenT136.09.g1211	B
SenT136.09.g1175	B
SenT136.09.g1221	B
SenT136.09.g1227	B
SenT136.09.g1210	B
SenT136.09.g1290	A
SenT136.11.g883	B
SenT136.11.g495	B
SenT136.11.g782	B
SenT136.11.g24	C
SenT136.11.g61	B
SenT136.11.g971	C
SenT136.11.g101	B
SenT136.11.g122	C
SenT136.11.g646	B
SenT136.11.g221	B
SenT136.11.g265	B
SenT136.11.g280	B
SenT136.11.g297	B
SenT136.11.g354	B
SenT136.11.g311	B
SenT136.11.g326	B
SenT136.11.g353	B
SenT136.11.g339	B
SenT136.11.g369	B
SenT136.11.g381	B
SenT136.11.g439	B
SenT136.11.g450	C
SenT136.11.g466	B
SenT136.11.g509	B
SenT136.11.g574	B
SenT136.11.g162	A
SenT136.11.g44	B
SenT136.11.g562	B
SenT136.11.g645	A
SenT136.11.g918	B
SenT136.11.g680	A
SenT136.11.g141	B
SenT136.11.g747	B
SenT136.11.g781	B
SenT136.11.g946	B
SenT136.11.g823	B
SenT136.11.g237	B
SenT136.11.g410	B
SenT136.11.g602	C
SenT136.11.g493	B
SenT136.11.g196	B
SenT136.11.g900	A
SenT136.11.g771	B
SenT138.11.g210	E
SenT138.11.g1048	E
SenT138.11.g540	B
SenT138.11.g70	C
SenT138.11.g49	B
SenT138.11.g1022	C
SenT138.11.g138	A
SenT138.11.g91	B
SenT138.11.g154	B
SenT138.11.g170	B
PA0147-C.g522	B
PA0147-C.g1036	B
PA0147-C.g1053	B
PA0147-C.g892	A
PA0147-C.g1422	B
PA0147-C.g2025	C
PA0147-C.g1450	B
PA0147-C.g1480	C
PA0147-C.g1497	B
PA0147-C.g1508	B
PA0147-C.g1145	B
PA0147-C.g1537	B
PA0147-C.g1581	B
PA0147-C.g506	B
PA0147-C.g1674	B
PA0147-C.g1408	A
PA0147-C.g1696	B
PA0147-C.g1707	B
PA0147-C.g1568	B
PA0147-C.g1749	B
PA0147-C.g1762	B
PA0147-C.g909	B
PA0147-C.g1805	B
PA0147-C.g1852	A
PA0147-C.g439	B
PA0147-C.g1827	B
PA0147-C.g1933	C
PA0147-C.g1890	B
PA0147-C.g1905	B
PA0147-C.g1684	B
PA0147-C.g1943	B
PA0147-C.g2013	B
PA0147-C.g624	B
PA0147-C.g15	B
PA0147-C.g26	B
PA0147-C.g1120	B
PA0147-C.g82	A
PA0147-C.g52	C
PA0147-C.g1817	B
PA0147-C.g102	B
PA0147-C.g1551	A
PA0147-C.g114	B
PA0147-C.g148	B
PA0147-C.g1988	B
PA0147-C.g190	A
PA0147-C.g1373	B
PA0147-C.g257	C
PA0147-C.g1337	B
PA0147-C.g1281	B
PA0147-C.g1879	B
PA0147-C.g306	B
PA0147-C.g798	B
PA0147-C.g314	B
PA0147-C.g408	A
PA0147-C.g350	B
PA0147-C.g388	B
PA0147-C.g428	B
PA0147-C.g1660	B
PA0147-C.g668	A
PA0147-C.g521	B
PA0147-C.g559	B
PA0147-C.g1436	B
PA0147-C.g776	A
PA0147-C.g577	B
PA0147-C.g576	B
PA0147-C.g1358	B
PA0147-C.g1183	C
PA0147-C.g1466	C
PA0147-C.g449	A
PA0147-C.g368	B
PA0147-C.g487	B
PA0147-C.g602	C
PA0147-C.g91	A
PA0147-C.g1775	B
PA0147-C.g436	B
PA0147-C.g608	B
PA0147-C.g607	A
PA0147-C.g1077	C
PA0147-C.g614	B
PA0147-C.g620	B
PA0147-C.g539	A
PA0147-C.g1100	A
PA0147-C.g625	C
PA0147-C.g580	A
PA0147-C.g357	B
PA0147-C.g1722	C
PA0147-C.g634	B
PA0147-C.g609	B
PA0147-C.g1594	C
PA0147-C.g645	B
PA0147-C.g399	B
PA0147-C.g1243	B
PA0147-C.g379	A
PA0147-C.g181	B
PA0147-C.g600	C
PA0147-C.g2022	B
PA0147-C.g633	B
PA0147-C.g685	A
PA0147-C.g684	B
PA0147-C.g1020	A
PH0936-C.g504	B
PH0936-C.g529	B
PH0936-C.g561	B
PH0936-C.g547	C
PH0936-C.g422	B
PH0936-C.g606	B
PH0936-C.g634	B
PH0936-C.g648	B
PH0936-C.g670	B
PH0936-C.g625	B
PH0936-C.g375	B
PH0936-C.g694	B
PH0936-C.g316	B
PH0936-C.g721	B
PH0936-C.g735	B
PH0936-C.g747	B
PH0936-C.g758	B
PH0936-C.g343	E
PH0936-C.g813	C
PH0936-C.g820	C
PH0936-C.g535	B
PH0936-C.g659	B
PH0936-C.g136	B
PH0936-C.g619	B
PH0936-C.g942	B
PH0936-C.g723	A
PH0936-C.g607	A
PH0936-C.g834	B
PH0936-C.g260	B
PH0936-C.g181	B
PH0937-C.g537	A
PH0937-C.g372	B
PH0937-C.g827	A
PH0937-C.g287	B
PH0937-C.g391	C
PH0937-C.g256	A
PH0937-C.g114	A
PH0937-C.g1145	B
PH0937-C.g20	A
PH0937-C.g521	B
PH0937-C.g618	B
PH0937-C.g151	C
PH0937-C.g630	B
PH0937-C.g677	B
PH0937-C.g696	B
PH0937-C.g304	C
PH0937-C.g586	B
PH0937-C.g536	B
PH0937-C.g744	B
PH0937-C.g554	B
PH0937-C.g1052	E
PH0937-C.g797	B
PH0937-C.g1197	B
PH0937-C.g825	C
PH0937-C.g858	B
PH0937-C.g368	B
PH0937-C.g600	B
PH0937-C.g335	C
PH0937-C.g46	B
PH0937-C.g412	C
PH0937-C.g961	A
PH0937-C.g274	B
PH0937-C.g958	C
PH0937-C.g353	B
PH0937-C.g969	B
PH0937-C.g977	B
PH0937-C.g438	B
PH0937-C.g643	C
PH0937-C.g131	B
PH0937-C.g223	B
PH0937-C.g202	A
PH0937-C.g1039	C
PH0937-C.g426	C
PH0937-C.g206	A
PH0937-C.g70	B
PH0937-C.g985	B
PH0937-C.g698	A
PH0937-C.g47	A
PH0937-C.g782	B
PH0937-C.g1173	C
PH0937-C.g1193	B
PH0937-C.g467	C
PH0937-C.g205	A
PH0937-C.g1186	B
PH0937-C.g93	B
PH0937-C.g1181	B
PH0938-C.g1571	B
PH0938-C.g88	B
PH0938-C.g189	B
PH0938-C.g477	B
PH0939-C.g635	C
PH0939-C.g867	A
PH0939-C.g175	A
PH0939-C.g970	B
PH0939-C.g989	A
PH0939-C.g765	E
PH0939-C.g109	A
PH0939-C.g20	A
PH0939-C.g158	C
PH0939-C.g940	B
QG0190-C.g840	B
QG0190-C.g866	B
QG0190-C.g884	C
QG0190-C.g812	B
QG0190-C.g909	B
QG0190-C.g920	B
QG0190-C.g895	C
QG0190-C.g943	B
QG0190-C.g786	B
QG0190-C.g800	B
QG0190-C.g1004	B
QG0190-C.g1015	B
QG0190-C.g985	B
QG0190-C.g996	B
QG0190-C.g1047	C
QG0190-C.g976	B
QG0190-C.g1062	B
QG0190-C.g1057	B
QG0190-C.g954	B
QG0190-C.g1069	B
QG0190-C.g1074	B
QG0190-C.g1085	B
QG0190-C.g402	C
QG0190-C.g1100	B
QG0190-C.g1108	B
QG0190-C.g1148	C
QG0190-C.g1157	B
QG0190-C.g1140	B
QG0190-C.g1164	B
QG0190-C.g1170	B
QG0190-C.g1191	B
QG0190-C.g1177	B
