Sequence_ID	Predicted_Label
PD0472-C.g776	A
PD0472-C.g540	B
PD0472-C.g612	B
PD0472-C.g621	B
PD0472-C.g582	B
PD0472-C.g636	B
PD0472-C.g640	B
PD0472-C.g728	B
PD0472-C.g628	B
PD0472-C.g675	A
PD0472-C.g679	B
PD0472-C.g687	B
PD0472-C.g211	B
PD0472-C.g698	B
PD0472-C.g692	B
PD0472-C.g700	B
PD0472-C.g703	C
PD0472-C.g699	B
PD0472-C.g715	B
PD0472-C.g704	B
PD0472-C.g709	C
PD0472-C.g708	B
PD0472-C.g716	B
PD0472-C.g717	B
PD0472-C.g719	B
PD0472-C.g523	B
PD0472-C.g720	B
PD0472-C.g721	B
PD0472-C.g726	B
PD0472-C.g730	B
PD0472-C.g738	B
PD0472-C.g741	B
PD0472-C.g748	B
PD0472-C.g772	B
PD0472-C.g16	A
PD0472-C.g47	B
PD0473-C.g233	A
PD0473-C.g739	B
PD0473-C.g399	A
PD0473-C.g955	B
PD0473-C.g1007	A
PD0473-C.g542	C
PD0473-C.g1056	A
PD0473-C.g1032	B
PD0473-C.g177	B
PD0473-C.g194	E
PD0473-C.g705	C
PD0473-C.g232	A
PD0473-C.g251	B
PD0473-C.g283	A
PD0473-C.g309	B
PD0473-C.g297	A
PD0473-C.g83	A
PD0473-C.g323	B
PD0473-C.g349	B
PD0473-C.g368	C
PD0473-C.g380	B
PD0473-C.g264	B
PD0473-C.g426	A
PM0041-C.g238	B
PM0041-C.g296	B
PM0041-C.g1195	B
PM0041-C.g1240	B
PM0041-C.g1183	B
PM0041-C.g641	B
PM0041-C.g1298	A
PM0041-C.g1326	B
PM0041-C.g1388	B
PM0041-C.g1376	B
PM0041-C.g1425	B
PM0041-C.g1448	B
PM0041-C.g1497	A
PM0041-C.g1458	B
PM0041-C.g584	B
PM0041-C.g963	C
PM0041-C.g31	B
PM0041-C.g835	A
PM0041-C.g11	B
PM0041-C.g53	B
PM0041-C.g86	C
PM0041-C.g75	B
PM0041-C.g63	B
PM0041-C.g625	B
PM0041-C.g849	B
PM0041-C.g149	B
PM0041-C.g218	B
PM0041-C.g252	E
PM0041-C.g158	B
PM0041-C.g710	A
PM0041-C.g159	B
PM0041-C.g1211	B
PM0041-C.g171	B
PM0041-C.g172	B
PM0041-C.g174	B
PM0041-C.g173	B
PM0041-C.g1068	A
PM0041-C.g449	B
PM0041-C.g190	A
PM0041-C.g192	B
PM0041-C.g253	B
PM0041-C.g191	B
PM0041-C.g396	B
PM0041-C.g712	A
PM0041-C.g207	B
PM0049-C.g385	C
PM0049-C.g451	A
PM0049-C.g160	A
PM0049-C.g529	A
PM0049-C.g73	B
PM0049-C.g60	C
PM0049-C.g61	B
PM0049-C.g45	B
PM0049-C.g115	B
PM0049-C.g159	B
PM0049-C.g192	A
PM0049-C.g492	B
PM0049-C.g205	B
PM0049-C.g229	B
PM0049-C.g240	E
PM0049-C.g254	A
PM0049-C.g264	B
PM0049-C.g216	C
PM0049-C.g290	B
PM0049-C.g161	A
PM0049-C.g316	C
PM0049-C.g322	B
PM0049-C.g333	A
PM0049-C.g146	B
PM0049-C.g379	B
PM0049-C.g360	B
PM0049-C.g391	B
PM0049-C.g398	B
PM0049-C.g411	B
PM0049-C.g405	B
PM0049-C.g512	A
PM0049-C.g414	B
PM0049-C.g419	B
PM0049-C.g424	C
PM0049-C.g436	B
PM0049-C.g441	B
PM0049-C.g442	C
PM0049-C.g447	B
PM0049-C.g279	B
PM0049-C.g456	B
PM0049-C.g458	B
PM0049-C.g428	B
PM0049-C.g460	B
PM0049-C.g459	B
PM0049-C.g461	B
PM0049-C.g511	A
PM0049-C.g462	C
PM0049-C.g463	B
PM0049-C.g481	B
PM0049-C.g482	B
PM0049-C.g103	B
PM0049-C.g489	A
PM0049-C.g104	B
PM0049-C.g515	B
PM0049-C.g475	C
PD0543-C.g744	B
PD0543-C.g707	B
PD0543-C.g752	B
PD0543-C.g772	B
PD0543-C.g795	B
PD0543-C.g802	A
PD0543-C.g1	C
PD0543-C.g2	B
PD0543-C.g24	B
PD0543-C.g30	C
PD0543-C.g104	B
PD0544-C.g379	C
PD0544-C.g724	A
PD0544-C.g739	A
PD0544-C.g767	B
PD0544-C.g802	B
PD0544-C.g19	B
PD0544-C.g42	C
PD0544-C.g128	C
PD0544-C.g144	B
PD0544-C.g308	A
PD0544-C.g161	A
PD0544-C.g181	B
PD0544-C.g288	A
PD0544-C.g335	A
PD0544-C.g366	B
PD0544-C.g511	B
PD0544-C.g378	B
PD0544-C.g201	A
PD0544-C.g423	B
PD0544-C.g512	A
PD0544-C.g472	B
PD0544-C.g500	B
PD0544-C.g510	B
PD0544-C.g431	B
PD0544-C.g539	B
PD0544-C.g607	B
PD0544-C.g596	B
PD0544-C.g621	C
PD0544-C.g630	B
PD0544-C.g636	C
PD0544-C.g688	B
PD0544-C.g682	B
PD0544-C.g672	C
PD0544-C.g686	B
PD0544-C.g694	C
PD0544-C.g713	B
PD0544-C.g709	C
PD0544-C.g687	C
PD0544-C.g722	B
PD0544-C.g647	B
PD0544-C.g723	B
PD0544-C.g725	B
PD0544-C.g728	B
PD0544-C.g729	B
PD0544-C.g730	B
PD0544-C.g732	B
PD0544-C.g731	B
PD0544-C.g733	B
PD0544-C.g738	B
PD0544-C.g751	B
PD0544-C.g760	B
PD0544-C.g768	C
PD0544-C.g769	B
PD0544-C.g3	B
PD0544-C.g17	B
PD0544-C.g18	C
PD0544-C.g34	B
PD0544-C.g40	B
PD0545-C.g383	A
PD0545-C.g212	A
PD0545-C.g539	B
PD0545-C.g797	A
PD0545-C.g912	B
PD0545-C.g1037	A
PD0545-C.g1063	B
PD0545-C.g30	A
PD0545-C.g70	E
PD0545-C.g49	A
PD0545-C.g149	B
PD0545-C.g166	A
PD0545-C.g134	A
PD0545-C.g211	A
PD0545-C.g248	B
PD0545-C.g282	B
PD0545-C.g191	A
PD0545-C.g382	B
PD0545-C.g1052	B
PD0545-C.g396	A
PD0545-C.g430	B
PD0545-C.g342	B
PD0545-C.g509	B
PD0545-C.g557	B
PD0545-C.g580	B
PD0545-C.g538	B
PD0545-C.g594	C
PD0545-C.g624	B
PD0545-C.g664	C
PD0545-C.g698	C
PD0545-C.g314	B
QE0423-C.g389	A
QE0423-C.g570	A
QE0423-C.g733	A
QE0423-C.g887	A
QE0423-C.g1131	B
QE0423-C.g56	B
QE0423-C.g69	E
QE0423-C.g87	A
QE0423-C.g111	A
QE0423-C.g149	B
QE0423-C.g130	A
QE0423-C.g1225	A
QE0423-C.g193	B
QE0423-C.g213	A
QE0423-C.g253	A
QE0423-C.g264	A
QE0423-C.g282	B
QE0423-C.g329	B
QE0423-C.g302	B
QE0423-C.g459	B
QE0423-C.g473	B
QE0423-C.g438	B
QE0423-C.g498	B
QE0423-C.g530	C
QE0423-C.g614	B
QE0423-C.g665	C
QE0423-C.g684	C
QE0423-C.g702	B
QE0423-C.g732	B
QE0423-C.g716	B
QE0423-C.g774	C
QE0423-C.g804	C
QE0423-C.g344	C
QE0423-C.g648	B
QE0423-C.g214	B
QE0423-C.g927	B
QE0423-C.g942	B
QE0423-C.g953	C
QE0423-C.g759	B
QE0423-C.g963	B
QE0423-C.g987	B
QE0423-C.g855	B
QE0423-C.g900	B
QE0423-C.g1014	B
QE0423-C.g975	B
QE0423-C.g1027	B
QE0423-C.g425	A
QE0423-C.g1052	B
QE0423-C.g1064	B
QE0423-C.g1086	B
QE0423-C.g866	B
QE0423-C.g1112	B
QE0423-C.g1120	B
QE0423-C.g217	A
QE0423-C.g1204	B
QE0423-C.g1302	B
QE0423-C.g3	B
QE0423-C.g886	C
QE0423-C.g13	B
QE0423-C.g14	B
QE0423-C.g12	C
QE0423-C.g35	B
QE0423-C.g57	B
QE0423-C.g2	B
QE0424-C.g695	A
QE0424-C.g806	A
QE0424-C.g19	A
QE0424-C.g33	A
QE0424-C.g828	A
QE0424-C.g87	A
QE0424-C.g199	E
QE0424-C.g150	A
QE0424-C.g168	A
QE0424-C.g179	A
QE0424-C.g213	B
QE0424-C.g193	B
QE0424-C.g246	B
QE0424-C.g258	B
QE0424-C.g273	A
QE0424-C.g302	A
QE0424-C.g334	C
QE0424-C.g348	A
QE0424-C.g415	B
QE0424-C.g400	C
QE0424-C.g442	B
QE0424-C.g786	A
QE0424-C.g454	B
QE0424-C.g465	B
QE0424-C.g476	B
QE0424-C.g486	B
QE0424-C.g504	B
QE0424-C.g524	B
QE0424-C.g535	B
QE0424-C.g573	B
QE0424-C.g602	C
QE0424-C.g614	B
QE0424-C.g622	C
QE0424-C.g739	B
QE0424-C.g632	B
QE0424-C.g27	B
PV0288-C.g76	A
PV0288-C.g77	B
PV0288-C.g78	B
PV0288-C.g80	B
PV0288-C.g79	C
PV0288-C.g81	B
PV0301-C.g5	C
PV0301-C.g8	C
PV0301-C.g10	B
PV0301-C.g11	C
PV0301-C.g13	A
PV0301-C.g19	C
PV0301-C.g20	A
PV0301-C.g25	A
PV0301-C.g28	A
PV0301-C.g34	C
PV0301-C.g29	B
PV0301-C.g30	A
PV0301-C.g35	A
PV0301-C.g40	A
PV0301-C.g41	A
PV0301-C.g50	B
PV0301-C.g52	A
PV0301-C.g53	A
PV0301-C.g54	B
PV0301-C.g55	A
PV0301-C.g56	B
PV0301-C.g57	B
PV0301-C.g58	B
PV0301-C.g59	B
PV0301-C.g61	B
PV0301-C.g60	B
PV0301-C.g62	B
PV0301-C.g65	B
PV0301-C.g67	B
PV0301-C.g70	B
PV0301-C.g71	C
PV0301-C.g72	B
PV0301-C.g77	B
PV0301-C.g80	B
PV0301-C.g81	B
PV0301-C.g84	A
PV0301-C.g83	B
PV0301-C.g82	B
PV0301-C.g85	B
PV0301-C.g88	B
PV0301-C.g89	B
PV0301-C.g92	C
PV0301-C.g95	B
PV0301-C.g99	B
PV0301-C.g101	C
PV0301-C.g103	C
PV0301-C.g107	B
PV0301-C.g117	B
PV0301-C.g118	A
PV0301-C.g120	C
PV0301-C.g122	B
PV0301-C.g132	B
PV0301-C.g136	B
PV0301-C.g147	A
QE0392-C.g139	A
QE0392-C.g759	A
QE0392-C.g104	E
QE0392-C.g119	A
QE0392-C.g743	A
QE0392-C.g192	A
QE0392-C.g203	A
QE0392-C.g234	A
QE0392-C.g345	C
QE0392-C.g251	A
QE0392-C.g27	A
QE0392-C.g276	E
QE0392-C.g289	B
QE0392-C.g331	A
QE0392-C.g344	A
QE0392-C.g375	A
QE0392-C.g362	B
QE0392-C.g319	B
QE0392-C.g400	A
QE0392-C.g411	A
QE0392-C.g444	B
QE0392-C.g222	C
QE0392-C.g479	B
QE0392-C.g459	B
QE0392-C.g527	A
QE0392-C.g388	C
QE0392-C.g593	A
QE0392-C.g470	B
QE0392-C.g687	B
QE0392-C.g619	B
QE0392-C.g632	B
QE0392-C.g647	B
QE0392-C.g660	B
QE0392-C.g667	B
QE0392-C.g677	B
QE0392-C.g683	B
QE0392-C.g793	B
QE0392-C.g718	B
QE0392-C.g723	B
QE0392-C.g741	B
PA0022-C.g35	C
PA0022-C.g476	A
PA0022-C.g19	A
PA0022-C.g47	B
PA0022-C.g58	A
PA0022-C.g80	B
PA0022-C.g67	B
PA0022-C.g90	A
PA0022-C.g242	A
PA0022-C.g115	B
PA0022-C.g126	B
PA0022-C.g151	B
PA0022-C.g183	A
PA0022-C.g208	C
PA0022-C.g219	C
PA0022-C.g229	C
PA0022-C.g239	B
PA0022-C.g255	B
PA0022-C.g264	B
PA0022-C.g283	B
PA0022-C.g299	B
PA0022-C.g196	B
PA0022-C.g292	B
PA0022-C.g374	C
PA0022-C.g319	B
PA0022-C.g328	B
PA0022-C.g348	B
PA0022-C.g139	C
PA0022-C.g370	B
PA0022-C.g372	C
PA0022-C.g373	B
PA0022-C.g358	B
PA0022-C.g364	C
PA0022-C.g383	B
PA0022-C.g382	B
PA0022-C.g388	B
PA0022-C.g389	B
PA0022-C.g397	B
PA0022-C.g404	B
PA0022-C.g408	B
PA0022-C.g171	C
PA0022-C.g411	B
PA0022-C.g414	B
PA0022-C.g435	A
PA0022-C.g416	B
PA0022-C.g434	B
PA0022-C.g454	B
PA0022-C.g241	A
PA0022-C.g456	B
PA0022-C.g460	B
PA0026-C.g139	A
PA0026-C.g262	A
PA0026-C.g352	A
PA0026-C.g432	C
PA0026-C.g449	B
PA0026-C.g481	B
PA0026-C.g15	B
PA0026-C.g411	E
PA0026-C.g28	B
PA0026-C.g59	C
PA0026-C.g100	B
PA0026-C.g73	B
PA0026-C.g138	B
PA0026-C.g152	B
PA0026-C.g179	B
PA0026-C.g189	B
PA0026-C.g215	B
PA0026-C.g226	B
PA0026-C.g239	B
PA0026-C.g496	B
PA0026-C.g261	B
PA0026-C.g272	B
PA0026-C.g310	B
PA0026-C.g319	B
PA0026-C.g341	B
PA0026-C.g335	B
PA0026-C.g114	C
PA0026-C.g351	B
PA0026-C.g369	A
PA0026-C.g327	C
PA0026-C.g43	B
PA0026-C.g388	B
PA0026-C.g168	B
PA0026-C.g394	C
PA0026-C.g400	C
PA0026-C.g403	A
PA0026-C.g468	B
PA0026-C.g469	B
PA0026-C.g87	C
PA0026-C.g127	B
PA0026-C.g200	B
PA0026-C.g282	B
PA0026-C.g250	B
PA0026-C.g421	B
PA0027-C.g333	A
PA0027-C.g568	A
PA0027-C.g775	A
PA0027-C.g792	A
PA0027-C.g50	A
PA0027-C.g793	A
PH0497-CW.g563	B
PH0497-CW.g334	B
PH0497-CW.g590	C
PH0497-CW.g371	C
PH0497-CW.g594	B
PH0497-CW.g603	B
PH0497-CW.g610	B
PH0497-CW.g619	B
PH0497-CW.g613	B
PH0497-CW.g629	B
PH0497-CW.g642	B
PH0497-CW.g658	B
PH0497-CW.g659	B
PH0497-CW.g666	B
PH0497-CW.g693	C
PH0497-CW.g9	B
PH0500-CW.g525	A
PH0500-CW.g541	B
PH0500-CW.g33	B
PH0500-CW.g17	A
PH0500-CW.g474	B
PH0500-CW.g88	E
PH0500-CW.g118	A
PH0500-CW.g131	B
PH0500-CW.g140	B
PH0500-CW.g194	B
PH0500-CW.g219	B
PH0500-CW.g244	B
PH0500-CW.g256	C
PH0500-CW.g268	C
PH0500-CW.g232	B
PH0500-CW.g322	A
PH0500-CW.g102	B
PH0500-CW.g336	B
PH0500-CW.g50	C
PH0500-CW.g386	B
PH0500-CW.g420	C
PH0500-CW.g400	C
PH0500-CW.g408	B
PH0500-CW.g427	B
PH0500-CW.g435	C
PH0500-CW.g460	A
PH0500-CW.g473	B
PH0500-CW.g482	B
PH0500-CW.g506	B
PH0500-CW.g488	B
PH0500-CW.g517	B
PH0500-CW.g154	C
PH0500-CW.g520	B
PH0500-CW.g523	B
PH0500-CW.g524	B
PH0500-CW.g526	B
PH0500-CW.g527	B
PH0500-CW.g528	B
PH0500-CW.g534	A
PH0500-CW.g533	A
PH0500-CW.g358	C
PH0500-CW.g582	A
PH0500-CW.g542	B
PH0500-CW.g547	B
PH0500-CW.g344	B
PH0500-CW.g570	A
PH0500-CW.g571	A
PH0500-CW.g453	A
PH0500-CW.g501	B
PH0500-CW.g575	B
PH0500-CW.g574	C
PH0500-CW.g576	B
PH0500-CW.g585	C
PH0500-CW.g590	A
PH0500-CW.g592	B
PH0500-CW.g2	A
PH0500-CW.g502	B
PH0500-CW.g31	A
PH0510-C.g767	A
PH0510-C.g1137	A
PH0510-C.g72	A
PH0510-C.g114	B
PH0510-C.g1327	E
PH0510-C.g286	B
PH0510-C.g162	A
PH0510-C.g401	C
PH0510-C.g435	B
PH0510-C.g539	B
PH0510-C.g416	A
PH0510-C.g697	B
PH0510-C.g92	A
PH0510-C.g680	B
PH0510-C.g639	B
PH0510-C.g653	B
PH0510-C.g667	B
PH0510-C.g452	C
PH0510-C.g1234	A
PH0510-C.g794	B
PH0510-C.g805	B
PH0510-C.g780	B
PH0510-C.g469	B
PH0510-C.g845	B
PH0510-C.g325	C
PH0510-C.g895	B
SenT125.11.g781	B
SenT125.11.g818	B
SenT125.11.g806	B
SenT125.11.g136	B
SenT125.11.g567	A
SenT125.11.g855	A
SenT125.11.g878	B
SenT125.11.g896	B
SenT125.11.g681	B
SenT125.11.g172	B
SenT125.11.g879	B
SenT125.11.g312	B
SenT125.11.g768	B
SenT125.11.g347	C
SenT125.11.g1015	A
SenT128.08.g1107	A
SenT128.08.g208	A
SenT128.08.g133	B
SenT128.08.g173	B
SenT128.08.g206	B
SenT128.08.g298	B
SenT128.08.g281	B
SenT128.08.g315	C
SenT128.08.g230	B
SenT128.08.g98	B
SenT128.08.g74	A
SenT128.08.g328	B
SenT128.08.g352	C
SenT128.08.g339	B
SenT128.08.g364	B
SenT128.08.g804	B
SenT128.08.g661	A
SenT128.08.g118	B
SenT128.08.g399	B
SenT128.08.g409	C
SenT128.08.g421	B
SenT128.08.g432	B
SenT128.08.g533	B
SenT128.08.g268	B
SenT128.08.g603	C
SenT128.08.g617	B
SenT128.08.g708	B
SenT128.08.g51	B
SenT128.08.g720	E
SenT128.08.g188	C
SenT128.08.g446	B
SenT128.08.g28	B
SenT128.08.g1027	A
SenT128.08.g369	A
SenT128.08.g791	B
SenT128.08.g547	B
SenT128.08.g250	C
SenT128.08.g920	B
SenT128.08.g854	B
SenT128.08.g512	B
SenT128.08.g460	B
SenT128.08.g766	B
SenT128.08.g872	B
SenT128.08.g1137	B
SenT128.08.g963	B
SenT128.08.g659	A
SenT128.08.g894	B
SenT128.08.g578	B
SenT128.08.g1080	B
SenT128.08.g680	A
SenT129.11.g852	A
SenT129.11.g1161	E
SenT129.11.g696	A
SenT129.11.g133	E
SenT129.11.g370	A
SenT129.11.g456	B
SenT129.11.g479	B
SenT129.11.g551	B
SenT129.11.g567	B
SenT129.11.g601	B
SenT129.11.g615	C
SenT129.11.g657	B
SenT129.11.g728	B
SenT129.11.g711	B
SenT129.11.g743	B
SenT129.11.g792	B
SenT129.11.g673	B
SenT129.11.g805	B
SenT129.11.g851	A
SenT129.11.g898	B
SenT129.11.g1005	C
SenT129.11.g1065	B
SenT129.11.g1051	C
SenT129.11.g1191	B
SenT129.11.g1203	B
SenT129.11.g1234	B
SenT129.11.g870	B
SenT129.11.g1311	B
SenT129.11.g431	C
SenT129.11.g832	B
SenT129.11.g1467	B
SenT129.11.g1483	B
SenT129.11.g1262	B
SenT129.11.g1568	C
SenT129.11.g630	C
PA0046-C.g379	B
PA0046-C.g386	B
PA0046-C.g385	C
PA0046-C.g393	B
PA0046-C.g389	B
PA0046-C.g390	B
PA0046-C.g402	B
PA0046-C.g403	B
PA0046-C.g336	B
PA0046-C.g362	B
PA0046-C.g419	B
PA0046-C.g36	B
PA0046-C.g420	B
PA0046-C.g471	B
PA0046-C.g18	A
PA0046-C.g95	A
PA0046-C.g142	B
PA0046-C.g400	C
PA0046-C.g434	B
PA0046-C.g453	A
PA0046-C.g460	B
PA0046-C.g436	C
PA0046-C.g19	A
PA0046-C.g187	B
PA0046-C.g468	B
PA0046-C.g186	B
PA0046-C.g474	B
PA0046-C.g421	B
PA0046-C.g35	C
PA0046-C.g293	C
PA0046-C.g490	A
PA0046-C.g493	B
PA0046-C.g14	B
PA0046-C.g408	B
PA0046-C.g158	A
PA0046-C.g96	B
PA0047-C.g375	B
PA0047-C.g503	A
PA0047-C.g17	B
PA0047-C.g280	B
PA0047-C.g151	B
PA0047-C.g512	A
PA0047-C.g545	A
PA0047-C.g460	C
PA0047-C.g124	C
PA0047-C.g166	B
PA0047-C.g63	B
PA0047-C.g208	B
PA0047-C.g231	B
PA0047-C.g255	C
PA0047-C.g79	B
PA0047-C.g268	E
PA0047-C.g291	B
PA0047-C.g301	C
PA0047-C.g529	B
PA0047-C.g313	A
PA0047-C.g530	A
PA0047-C.g323	A
PA0047-C.g332	A
PA0047-C.g47	B
PA0047-C.g135	A
PA0047-C.g220	B
PA0047-C.g437	B
PA0047-C.g461	B
PA0047-C.g244	B
PA0047-C.g462	B
PA0047-C.g473	B
PA0047-C.g478	C
PA0047-C.g489	B
PA0047-C.g490	C
PA0047-C.g505	C
PA0047-C.g528	B
PA0049-C.g275	C
PA0049-C.g140	A
PA0049-C.g83	A
PA0049-C.g544	A
PA0049-C.g124	C
PA0049-C.g108	B
PA0049-C.g181	B
PA0049-C.g154	A
PA0049-C.g13	A
PA0049-C.g233	B
PA0049-C.g45	A
PA0049-C.g507	A
PA0049-C.g273	B
PA0049-C.g313	C
PA0049-C.g333	B
PA0049-C.g446	C
PA0049-C.g344	B
PA0049-C.g339	B
PA0049-C.g363	A
PA0049-C.g372	B
PA0049-C.g382	C
PA0049-C.g399	C
PA0049-C.g410	B
PA0049-C.g423	E
PA0049-C.g404	B
PA0049-C.g417	B
PA0049-C.g438	B
PA0049-C.g430	B
PH0872-C.g653	C
PH0872-C.g595	B
PH0872-C.g664	C
PH0872-C.g721	A
PH0872-C.g711	B
PH0872-C.g730	B
PH0872-C.g738	B
PH0872-C.g757	B
PH0872-C.g768	C
PH0872-C.g804	B
PH0872-C.g190	B
PH0872-C.g610	B
PH0872-C.g824	B
PH0872-C.g846	B
PH0872-C.g857	B
PH0872-C.g863	B
PH0872-C.g777	B
PH0872-C.g831	B
PH0872-C.g917	B
PH0872-C.g920	B
PH0872-C.g9	C
PH0872-C.g14	B
PH0872-C.g24	B
PH0872-C.g36	B
PH0872-C.g35	B
PH0872-C.g42	B
PH0872-C.g44	B
PH0915-C.g722	A
PH0915-C.g780	A
PH0915-C.g31	B
PH0915-C.g104	A
PH0915-C.g161	B
PH0915-C.g185	C
PH0915-C.g198	B
PH0915-C.g809	C
PH0915-C.g542	B
PH0915-C.g233	A
PH0915-C.g215	A
PH0915-C.g314	A
PH0915-C.g332	E
PH0915-C.g250	C
PH0915-C.g344	C
PH0915-C.g374	B
PH0915-C.g396	B
PH0915-C.g414	B
PH0915-C.g434	C
PH0915-C.g128	C
PH0915-C.g496	B
PH0915-C.g511	C
PH0915-C.g553	B
PH0915-C.g149	C
PH0915-C.g605	B
PH0915-C.g594	B
PH0915-C.g611	B
PH0915-C.g645	B
PH0915-C.g637	C
PH0915-C.g654	B
PH0915-C.g646	B
PH0915-C.g675	B
PH0915-C.g448	B
PH0915-C.g359	B
PH0915-C.g811	C
PH0915-C.g831	A
PH0915-C.g842	A
PH0915-C.g844	B
PH0915-C.g360	C
PH0915-C.g13	B
PH0915-C.g699	B
PH0915-C.g14	B
PH0915-C.g15	B
PH0915-C.g267	A
PH0915-C.g90	B
PH0932-C.g316	A
PH0932-C.g452	A
PH0932-C.g578	A
PH0932-C.g689	A
PH0932-C.g842	A
PH0932-C.g781	B
PH0932-C.g866	A
PH0932-C.g14	C
PH0932-C.g886	B
PH0932-C.g28	A
PH0932-C.g44	A
PH0932-C.g78	B
PH0932-C.g91	B
PH0932-C.g138	C
PH0932-C.g179	C
PH0932-C.g195	B
PH0932-C.g219	A
PH0932-C.g288	C
PH0932-C.g301	C
PH0932-C.g273	A
PH0932-C.g315	B
PH0932-C.g339	B
PH0932-C.g383	B
PH0932-C.g427	B
PH0932-C.g396	C
PH0932-C.g440	B
PH0932-C.g451	B
PH0932-C.g109	A
QE0410-C.g261	A
QE0410-C.g154	A
QE0410-C.g311	B
QE0410-C.g331	C
QE0410-C.g347	B
QE0410-C.g139	B
QE0410-C.g73	A
QE0410-C.g385	B
QE0410-C.g408	B
QE0410-C.g615	B
QE0410-C.g423	C
QE0410-C.g183	B
QE0410-C.g466	C
QE0410-C.g503	B
QE0410-C.g527	B
QE0410-C.g556	B
QE0410-C.g569	A
QE0410-C.g954	A
QE0410-C.g603	B
QE0410-C.g436	B
QE0410-C.g482	B
QE0410-C.g627	C
QE0410-C.g593	B
QE0410-C.g516	B
QE0410-C.g715	B
QE0410-C.g616	B
QE0410-C.g582	B
QE0410-C.g640	B
QE0410-C.g360	B
QE0410-C.g371	C
QE0410-C.g245	A
QE0410-C.g812	B
QE0410-C.g846	B
QE0410-C.g672	B
QE0410-C.g907	C
QE0410-C.g450	C
QE0410-C.g887	A
QE0410-C.g686	B
QE0410-C.g913	B
QE0410-C.g963	B
QE0410-C.g993	C
QE0410-C.g396	C
QE0410-C.g952	A
QE0410-C.g614	B
QE0412-C.g635	A
QE0412-C.g926	A
QE0412-C.g845	B
QE0412-C.g968	B
QE0412-C.g89	C
QE0412-C.g67	A
QE0412-C.g159	C
QE0412-C.g188	B
QE0412-C.g173	C
QE0412-C.g210	B
QE0412-C.g239	B
QE0412-C.g228	A
QE0412-C.g252	B
QE0412-C.g316	B
QE0412-C.g327	B
QE0412-C.g303	B
QE0412-C.g338	C
QE0412-C.g390	B
QE0412-C.g462	C
QE0412-C.g500	B
QE0412-C.g43	A
QE0412-C.g518	C
QE0412-C.g529	C
QE0412-C.g541	C
QE0412-C.g583	C
QE0412-C.g573	B
QE0412-C.g489	B
QE0412-C.g626	B
QE0412-C.g655	C
QE0412-C.g634	B
QE0412-C.g665	C
QE0412-C.g417	B
QE0412-C.g703	B
QE0412-C.g732	B
QE0412-C.g743	B
QE0412-C.g447	B
QE0412-C.g790	B
QE0412-C.g722	B
QE0412-C.g797	B
QE0412-C.g804	B
QE0412-C.g783	B
QE0412-C.g882	B
QE0412-C.g939	A
QE0412-C.g947	B
QE0412-C.g964	B
QE0412-C.g899	B
QE0412-C.g23	B
QE0412-C.g38	A
QE0412-C.g749	E
QE0412-C.g51	A
QE0412-C.g711	B
QE0412-C.g81	E
QE0414-C.g470	C
QE0414-C.g590	B
QE0414-C.g65	A
QE0414-C.g99	A
QG0280-C.g409	A
QG0280-C.g442	B
QG0280-C.g534	B
QG0280-C.g344	A
QG0280-C.g566	A
QG0280-C.g471	B
QG0280-C.g578	A
QG0280-C.g595	A
QG0280-C.g487	B
QG0280-C.g626	C
QG0280-C.g499	B
QG0280-C.g638	B
QG0280-C.g649	B
QG0280-C.g679	B
QG0280-C.g705	A
QG0280-C.g734	B
QG0280-C.g514	C
QG0280-C.g748	B
QG0280-C.g661	B
QG0280-C.g693	B
QG0280-C.g760	B
QG0280-C.g774	B
QG0280-C.g788	B
QG0280-C.g874	B
QG0280-C.g845	A
QG0280-C.g884	B
QG0280-C.g800	C
QG0280-C.g938	C
QG0280-C.g967	B
QG0280-C.g924	B
QG0280-C.g1029	C
QG0280-C.g1037	B
QG0280-C.g992	A
QG0280-C.g1089	B
QG0280-C.g1065	B
QG0280-C.g1078	B
QG0280-C.g802	A
QG0280-C.g898	B
QG0280-C.g953	B
QG0280-C.g1131	B
QG0280-C.g1140	B
QG0280-C.g1154	B
QG0280-C.g1171	B
QG0280-C.g1192	C
QG0280-C.g1183	C
QG0280-C.g1213	B
QG0280-C.g1248	B
QG0280-C.g1233	B
QG0280-C.g1307	B
QG0280-C.g1271	B
QG0280-C.g1264	B
QG0280-C.g1280	B
QG0280-C.g1288	B
QG0280-C.g1299	B
QG0280-C.g1119	B
QG0280-C.g1110	B
QG0280-C.g1323	B
QG0280-C.g1316	B
QG0280-C.g1334	B
QG0280-C.g1340	B
QG0280-C.g1352	C
QG0280-C.g1001	B
QG0280-C.g1201	B
QG0280-C.g1163	B
QG0280-C.g73	B
QG0280-C.g112	B
QG0280-C.g611	C
QG0280-C.g175	B
QG0280-C.g1255	B
QG0280-C.g801	A
QG0280-C.g61	B
QG0280-C.g909	B
QG0280-C.g209	B
QG0280-C.g250	A
QG0280-C.g292	A
QG0280-C.g323	B
QG0281-C.g373	B
QG0281-C.g211	A
QG0281-C.g521	A
QG0281-C.g655	A
QG0281-C.g779	B
QG0281-C.g999	A
QG0281-C.g913	E
QG0281-C.g1159	B
QG0281-C.g37	B
QG0281-C.g56	B
QG0281-C.g128	B
QG0281-C.g192	B
QG0281-C.g210	C
QG0281-C.g248	A
QG0281-C.g229	A
QG0281-C.g15	A
QG0281-C.g1094	C
